concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC] Less than high school education Service Requests 57,[VSAC] Less than high school education Service Requests 57,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Less than high school education as identified by the Gravity Project.; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT codes that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.883Z
[VSAC] Material Hardship Service Requests 38,[VSAC] Material Hardship Service Requests 38,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Material Hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT Material Hardship codes that have been identified through the Gravity Project community consensus voting process.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.883Z
[VSAC] Social Connection Service Requests 95,[VSAC] Social Connection Service Requests 95,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  -  - The value sets in this group represent the intervention associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.884Z
[VSAC] Social Determinants of Health Service Requests 790,[VSAC] Social Determinants of Health Service Requests 790,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The value sets in this group represent all of the individual domain interventions identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of Service Request resource elements.; Inclusion Criteria: Includes SNOMED CT, CPT, HCPCS interventions that have been identified through the Gravity Project community consensus voting process",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.884Z
[VSAC] Stress Service Requests 92,[VSAC] Stress Service Requests 92,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.884Z
[VSAC] Transportation Insecurity Service Requests 28,[VSAC] Transportation Insecurity Service Requests 28,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with transportation insecurity  as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code; Inclusion Criteria: Includes SNOMED CT and CPT transportation insecurity codes that have been identified through the Gravity Project community consensus voting process.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.884Z
[VSAC] Unemployment Service Requests 60,[VSAC] Unemployment Service Requests 60,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the interventions associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.884Z
[VSAC] Veteran Status Service Requests 91,[VSAC] Veteran Status Service Requests 91,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the interventions associated with Veterans Status as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of servicerequest.code.; Inclusion Criteria: Includes SNOMED CT and CPT interventions that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.885Z
[VSAC] Elder Abuse Goals 65,[VSAC] Elder Abuse Goals 65,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals  associated with Elder Abuse as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.885Z
[VSAC] Financial Insecurity Goals 30,[VSAC] Financial Insecurity Goals 30,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> -  - The terms in this value set represent the goals associated with financial insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.885Z
[VSAC] Food Insecurity Goals 16,[VSAC] Food Insecurity Goals 16,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description; Inclusion Criteria: Includes SNOMED CT and LOINC goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.885Z
[VSAC] Inadequate Housing  Goals 50,[VSAC] Inadequate Housing  Goals 50,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with inadequate as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.885Z
[VSAC] Intimate Partner Violence Goals 100,[VSAC] Intimate Partner Violence Goals 100,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Less than high school education Goals 55,[VSAC] Less than high school education Goals 55,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with less than high school education as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Material Hardship Goals 37,[VSAC] Material Hardship Goals 37,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Social Connection Goals 89,[VSAC] Social Connection Goals 89,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Social Determinants of Health Goals 71,[VSAC] Social Determinants of Health Goals 71,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The value sets in this group represent all of the individual domain goals identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal resource elements.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Stress Goals 86,[VSAC] Stress Goals 86,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.886Z
[VSAC] Unemployment Goals 70,[VSAC] Unemployment Goals 70,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.887Z
[VSAC] Social Determinants of Health Conditions 788,[VSAC] Social Determinants of Health Conditions 788,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The value sets in this group represent all of the individual domain diagnoses identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition resource elements.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.887Z
[VSAC] Acute Respiratory Distress Syndrome 367,[VSAC] Acute Respiratory Distress Syndrome 367,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.887Z
[VSAC] Hypotension 185,[VSAC] Hypotension 185,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of hypotension.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of hypotension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.887Z
[VSAC] Heart Failure 25,[VSAC] Heart Failure 25,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of heart failure.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of heart failure.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.887Z
[VSAC] Overweight or Obese 2387,[VSAC] Overweight or Obese 2387,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify concepts for overweight or obese.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of overweight or obese.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.888Z
[VSAC] Pulmonary Embolism or DVT 1057,[VSAC] Pulmonary Embolism or DVT 1057,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: This value set contains concepts associated with diagnoses of pulmonary embolism or deep vein thrombosis.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts associated with  deep vein thrombosis or thrombophlebitis, or pulmonary embolisms (eg, amniotic fluid embolisms).",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.888Z
[VSAC] Brain Tumor 1027,[VSAC] Brain Tumor 1027,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent a diagnosis of of a brain tumor.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: This value set may use the Quality Data Model (QDM) category related to Diagnosis.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.888Z
[VSAC] Sepsis 238,[VSAC] Sepsis 238,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify diagnoses of sepsis.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of sepsis.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.888Z
[VSAC] Atrial Fibrillation/Flutter 246,[VSAC] Atrial Fibrillation/Flutter 246,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to represent concepts of disorders for atrial fibrillation/ flutter.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for identifying patients with atrial fibrillation, atrial flutter, persistent atrial fibrillation, or paroxysmal atrial fibrillation.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.889Z
[VSAC] Headache 1043,[VSAC] Headache 1043,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that indicate a headache.; Data Element Scope: This value set may use the Quality Data Model (QDM) category related to Symptom.; Inclusion Criteria: Includes only relevant concepts associated with a headache.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.889Z
[VSAC] Thalassemia 772,[VSAC] Thalassemia 772,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes SNOMEDCT codes for Thalassemia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.889Z
[VSAC] Brain Injury 1016,[VSAC] Brain Injury 1016,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.889Z
[VSAC] Active Bleeding 210,[VSAC] Active Bleeding 210,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts that represent post operative hemorrhaging.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to the finding category.; Inclusion Criteria: Includes only relevant concepts associated with post operative hemorrhaging.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.889Z
[VSAC] Hypothyroidism 5,[VSAC] Hypothyroidism 5,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: This value set contains concepts related to the diagnosis of hypothyroidism.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts related to the diagnosis of hypothyroidism.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.890Z
[VSAC] Mental Health Disorder 313,[VSAC] Mental Health Disorder 313,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to identify diagnoses of mental health disorder.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of mental health disorder related to psychotic, nonpsychotic, and mood disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.890Z
[VSAC] Diabetes 1003,[VSAC] Diabetes 1003,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.890Z
[VSAC] Hematopoietic stem cell transplant 220,[VSAC] Hematopoietic stem cell transplant 220,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: Evidence of a hematopoietic stem cell transplant (HSCT) (i.e., bone marrow transplant) in the patient record.; Data Element Scope: Evidence that a HSCT has been performed on the patient. Since SNOMED CT does not provide disorder codes for HSCT, this VS only consists of ""disorder"" codes that represent complications of HSCT.; Inclusion Criteria: SNOMED CT disorder codes that represent complications of HSCTs (regardless of the type of bone marrow/stem cell transplant). Active and inactive codes since inactive codes are not always updated in a patient record.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.890Z
[VSAC] Cystic Fibrosis 1004,[VSAC] Cystic Fibrosis 1004,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.891Z
[VSAC] Pulmonary Hypertension 280,[VSAC] Pulmonary Hypertension 280,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify diagnoses of pulmonary hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a pulmonary hypertension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.891Z
[VSAC] Dementia & Mental Degenerations 1068,[VSAC] Dementia & Mental Degenerations 1068,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of dementia or mental degenerations.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis for dementia and mental degeneration.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.891Z
[VSAC] Diastolic Heart Failure 67,[VSAC] Diastolic Heart Failure 67,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of diastolic heart failure.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of heart failure.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.891Z
[VSAC] Pregnancy 532,[VSAC] Pregnancy 532,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of pregnancy.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of pregnancy.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.891Z
[VSAC] Kidney Transplant 1024,[VSAC] Kidney Transplant 1024,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.892Z
[VSAC] Cardiac Surgery 168,[VSAC] Cardiac Surgery 168,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of procedures for cardiac surgery.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent cardiac surgery.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.892Z
[VSAC] Bariatric Surgery 316,[VSAC] Bariatric Surgery 316,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify diagnoses of bariatric surgery.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a bariatric surgery.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.892Z
[VSAC] Cardiac Disease 340,[VSAC] Cardiac Disease 340,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify diagnoses of cardiac disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of cardiac disease.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.892Z
[VSAC] Chronic Liver Disease 1065,[VSAC] Chronic Liver Disease 1065,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of chronic liver disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of chronic liver disease or cirrhosis, liver abscess or sequelae of chronic liver disease and other disorders of the liver.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.892Z
[VSAC] Arrhythmia 186,[VSAC] Arrhythmia 186,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of a diagnosis of arrhythmia.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of arrhythmia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.893Z
[VSAC] Blood Transfusion 246,[VSAC] Blood Transfusion 246,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of procedures of blood transfusions.; Data Element Scope: This value set may use a model element related to procedure.; Inclusion Criteria: Includes concepts that represent procedures of a blood transfusion.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.893Z
[VSAC] Myocardial Infarction 58,[VSAC] Myocardial Infarction 58,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts of diagnoses for myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.893Z
[VSAC] Bradycardia 408,[VSAC] Bradycardia 408,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: Includes concepts that represent a diagnosis of bradycardia.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of bradycardia.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.893Z
[VSAC] Hypertension 331,[VSAC] Hypertension 331,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to identify diagnoses of pre-hypertension.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of pre-existing hypertension.,,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-04-05T22:52:18.893Z
