codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
1000000003,[VSAC] Blood Transfusion 213,[VSAC] Blood Transfusion 213 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.864Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group procedures of blood transfusions.; Data Element Scope: This value set may use a model element related to procedure.; Inclusion Criteria: Includes concepts that represent procedures of a blood transfusion.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.213; Code System(s): SNOMEDCT,ICD10PCS; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000226,[VSAC] Food Insecurity Goals 16 16,[VSAC] Food Insecurity Goals 16 16 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.897Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description; Inclusion Criteria: Includes SNOMED CT and LOINC goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.16; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000226,[VSAC] Food Insecurity Goals 16 16,[VSAC] Food Insecurity Goals 16 16 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.897Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with food insecurity as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description; Inclusion Criteria: Includes SNOMED CT and LOINC goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.16; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000227,[VSAC] Inadequate Housing  Goals 50 50,[VSAC] Inadequate Housing  Goals 50 50 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.897Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with inadequate as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.50; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000227,[VSAC] Inadequate Housing  Goals 50 50,[VSAC] Inadequate Housing  Goals 50 50 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.898Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with inadequate as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.50; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000228,[VSAC] Intimate Partner Violence Goals 100 100,[VSAC] Intimate Partner Violence Goals 100 100 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.898Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.100; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000228,[VSAC] Intimate Partner Violence Goals 100 100,[VSAC] Intimate Partner Violence Goals 100 100 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.898Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Intimate Partner Violence as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.100; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000229,[VSAC] Less than high school education Goals 55 55,[VSAC] Less than high school education Goals 55 55 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.898Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with less than high school education as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.55; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000229,[VSAC] Less than high school education Goals 55 55,[VSAC] Less than high school education Goals 55 55 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.899Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with less than high school education as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.55; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000230,[VSAC] Material Hardship Goals 37 37,[VSAC] Material Hardship Goals 37 37 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.899Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.37; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000230,[VSAC] Material Hardship Goals 37 37,[VSAC] Material Hardship Goals 37 37 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.899Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with material hardship as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.37; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000231,[VSAC] Social Connection Goals 89 89,[VSAC] Social Connection Goals 89 89 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.899Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.89; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000231,[VSAC] Social Connection Goals 89 89,[VSAC] Social Connection Goals 89 89 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.900Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata> The value sets in this group represent the goals associated with Social Connection as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.89; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000232,[VSAC] Social Determinants of Health Goals 71 71,[VSAC] Social Determinants of Health Goals 71 71 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.900Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain goals identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal resource elements.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.71; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000232,[VSAC] Social Determinants of Health Goals 71 71,[VSAC] Social Determinants of Health Goals 71 71 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.900Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain goals identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal resource elements.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.71; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000233,[VSAC] Stress Goals 86 86,[VSAC] Stress Goals 86 86 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.901Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.86; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000233,[VSAC] Stress Goals 86 86,[VSAC] Stress Goals 86 86 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.901Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with Stress as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.86; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000234,[VSAC] Unemployment Goals 70 70,[VSAC] Unemployment Goals 70 70 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.901Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.70; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000234,[VSAC] Unemployment Goals 70 70,[VSAC] Unemployment Goals 70 70 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.902Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: <insert metadata>  - The value sets in this group represent the goals associated with unemployment as identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of goal.description.; Inclusion Criteria: Includes SNOMED CT goals that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1247.70; Code System(s): SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000235,[VSAC] Social Determinants of Health Conditions 788 788,[VSAC] Social Determinants of Health Conditions 788 788 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.902Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain diagnoses identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition resource elements.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1196.788; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000235,[VSAC] Social Determinants of Health Conditions 788 788,[VSAC] Social Determinants of Health Conditions 788 788 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.903Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The value sets in this group represent all of the individual domain diagnoses identified by the Gravity Project; Data Element Scope: Supports the Gravity SDOH Clinical Care FHIR Implementation guide for the exchange of condition resource elements.; Inclusion Criteria: Includes SNOMED CT and ICD 10 CM diagnoses that have been identified through the Gravity Project community consensus voting process,Exclusion Criteria: N/A,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Gravity Project; OID: 2.16.840.1.113762.1.4.1196.788; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000161,[VSAC] Anemia 321,[VSAC] Anemia 321 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.903Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of anemia.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an anemia.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.321; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000162,[VSAC] Anemia 322,[VSAC] Anemia 322 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.903Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of anemia.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an anemia.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.322; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000163,[VSAC] Air and Thrombotic Embolism 356,[VSAC] Air and Thrombotic Embolism 356 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.904Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.356; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000166,[VSAC] Eclampsia 347,[VSAC] Eclampsia 347 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.904Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.347; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000167,[VSAC] Acute Renal Failure 342,[VSAC] Acute Renal Failure 342 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.904Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.342; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000172,[VSAC] Acute Heart Failure 351,[VSAC] Acute Heart Failure 351 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.905Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.351; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000181,[VSAC] Neuromuscular Disease 307,[VSAC] Neuromuscular Disease 307 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.905Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of neuromuscular disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a neuromuscular disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.307; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000236,[VSAC] Acute Respiratory Distress Syndrome 367,[VSAC] Acute Respiratory Distress Syndrome 367 (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.905Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: ; Data Element Scope: ; Inclusion Criteria: ,Exclusion Criteria: ,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.367; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000001,[VSAC] Cirrhosis or other liver disease,[VSAC] Cirrhosis or other liver disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.906Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains codes that identify patients with a diagnosis of cirrhosis or other liver disease.; Data Element Scope: This value set is developed for the diagnosis QDM datatype. It can potentially be used for other datatypes as well.; Inclusion Criteria: Include all diagnosis codes associated with cirrhosis or other liver disease.,Exclusion Criteria: Exlcude diagnosis codes for neonatal and juvenile liver diseases.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.63; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000002,[VSAC] Active Bleeding,[VSAC] Active Bleeding (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.907Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts that represent post operative hemorrhaging.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to the finding category or diagnosis code. The intent of this data element is to identify patients with post operative hemorrhaging.; Inclusion Criteria: Includes only relevant concepts associated with post operative hemorrhaging.,Exclusion Criteria: Concepts that do not indicate a post operative hemorrhage.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.211; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39",,,True
1000000004,[VSAC] Gestational Diabetes,[VSAC] Gestational Diabetes (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.907Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of gestational diabetes.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of gestational diabetes.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.269; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000005,[VSAC] Bleeding Disorder,[VSAC] Bleeding Disorder (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.907Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of a bleeding disorders.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a bleeding disorder.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.287; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000006,[VSAC] Bariatric Surgery,[VSAC] Bariatric Surgery (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.907Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of bariatric surgery.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a bariatric surgery.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.317; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000008,[VSAC] Gastrointestinal Disease,[VSAC] Gastrointestinal Disease (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.908Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses of gastrointestinal diseases.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a gastrointestinal disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.338; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
1000000009,[VSAC] Long Term Anticoagulant Use,[VSAC] Long Term Anticoagulant Use (v1),RP-4A9E,EXTERNAL VSAC,,2022-03-01T00:29:39.908Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to group diagnoses for long term use of anticoagulants.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis for current long term use of anticoagulants.,Exclusion Criteria: Excludes concepts of a diagnosis of short term use or history of anticoagulants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.366; Code System(s): ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-28 19:29:39,,,True
