,cset_name,cset_rxcui,rxcui,tty,rxnorm_name,concept_id,concept_name,concept_class_id
1052,Bamlanivimab,2463114,1649574,DF,Injection,46234469,Injection,Dose Form
1053,Bamlanivimab,2463114,1151126,DFG,Injectable Product,36217210,Injectable Product,Dose Form Group
1054,Bamlanivimab,2463114,2463114,IN,bamlanivimab,37003201,bamlanivimab,Ingredient
1055,Bamlanivimab,2463114,2463118,SCD,20 ML bamlanivimab 35 MG/ML Injection,37003637,20 ML bamlanivimab 35 MG/ML Injection,Quant Clinical Drug
1056,Bamlanivimab,2463114,2463115,SCDC,bamlanivimab 35 MG/ML,37003202,bamlanivimab 35 MG/ML,Clinical Drug Comp
1057,Bamlanivimab,2463114,2463117,SCDF,bamlanivimab Injection,37003204,bamlanivimab Injection,Clinical Drug Form
1058,Bamlanivimab,2463114,2463116,SCDG,bamlanivimab Injectable Product,37003203,bamlanivimab Injectable Product,Clinical Dose Group
1059,Lopinavir / Ritonavir,284640,284756,BN,Kaletra,19071596,Kaletra,Brand Name
1060,Lopinavir / Ritonavir,284640,316965,DF,Oral Capsule,19082168,Oral Capsule,Dose Form
1061,Lopinavir / Ritonavir,284640,316968,DF,Oral Solution,19082170,Oral Solution,Dose Form
1062,Lopinavir / Ritonavir,284640,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1063,Lopinavir / Ritonavir,284640,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1064,Lopinavir / Ritonavir,284640,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1065,Lopinavir / Ritonavir,284640,1151137,DFG,Oral Liquid Product,36217220,Oral Liquid Product,Dose Form Group
1066,Lopinavir / Ritonavir,284640,195088,IN,lopinavir,1738170,lopinavir,Ingredient
1067,Lopinavir / Ritonavir,284640,85762,IN,ritonavir,1748921,ritonavir,Ingredient
1068,Lopinavir / Ritonavir,284640,284640,MIN,lopinavir / ritonavir,36030114,lopinavir / ritonavir,Multiple Ingredients
1069,Lopinavir / Ritonavir,284640,847741,SBD,lopinavir 200 MG / ritonavir 50 MG Oral Tablet [Kaletra],1748986,lopinavir 200 MG / ritonavir 50 MG Oral Tablet [Kaletra],Branded Drug
1070,Lopinavir / Ritonavir,284640,847745,SBD,lopinavir 100 MG / ritonavir 25 MG Oral Tablet [Kaletra],1748987,lopinavir 100 MG / ritonavir 25 MG Oral Tablet [Kaletra],Branded Drug
1071,Lopinavir / Ritonavir,284640,847749,SBD,lopinavir 80 MG/ML / ritonavir 20 MG/ML Oral Solution [Kaletra],1748988,lopinavir 80 MG/ML / ritonavir 20 MG/ML Oral Solution [Kaletra],Branded Drug
1072,Lopinavir / Ritonavir,284640,847739,SBDC,lopinavir 200 MG / ritonavir 50 MG [Kaletra],19048071,lopinavir 200 MG / ritonavir 50 MG [Kaletra],Branded Drug Comp
1073,Lopinavir / Ritonavir,284640,847743,SBDC,lopinavir 100 MG / ritonavir 25 MG [Kaletra],19048073,lopinavir 100 MG / ritonavir 25 MG [Kaletra],Branded Drug Comp
1074,Lopinavir / Ritonavir,284640,847747,SBDC,lopinavir 80 MG/ML / ritonavir 20 MG/ML [Kaletra],19048075,lopinavir 80 MG/ML / ritonavir 20 MG/ML [Kaletra],Branded Drug Comp
1075,Lopinavir / Ritonavir,284640,847740,SBDF,lopinavir / ritonavir Oral Tablet [Kaletra],40160004,lopinavir / ritonavir Oral Tablet [Kaletra],Branded Drug Form
1076,Lopinavir / Ritonavir,284640,847748,SBDF,lopinavir / ritonavir Oral Solution [Kaletra],40160002,lopinavir / ritonavir Oral Solution [Kaletra],Branded Drug Form
1077,Lopinavir / Ritonavir,284640,1168546,SBDG,Kaletra Oral Product,36233142,Kaletra Oral Product,Branded Dose Group
1078,Lopinavir / Ritonavir,284640,1168549,SBDG,Kaletra Pill,36233143,Kaletra Pill,Branded Dose Group
1079,Lopinavir / Ritonavir,284640,1168552,SBDG,Kaletra Oral Liquid Product,36233144,Kaletra Oral Liquid Product,Branded Dose Group
1080,Lopinavir / Ritonavir,284640,311368,SCD,lopinavir 133 MG / ritonavir 33.3 MG Oral Capsule,1748955,lopinavir 133 MG / ritonavir 33.3 MG Oral Capsule,Clinical Drug
1081,Lopinavir / Ritonavir,284640,311369,SCD,lopinavir 80 MG/ML / ritonavir 20 MG/ML Oral Solution,1748956,lopinavir 80 MG/ML / ritonavir 20 MG/ML Oral Solution,Clinical Drug
1082,Lopinavir / Ritonavir,284640,597730,SCD,lopinavir 200 MG / ritonavir 50 MG Oral Tablet,19122186,lopinavir 200 MG / ritonavir 50 MG Oral Tablet,Clinical Drug
1083,Lopinavir / Ritonavir,284640,746645,SCD,lopinavir 100 MG / ritonavir 25 MG Oral Tablet,1748985,lopinavir 100 MG / ritonavir 25 MG Oral Tablet,Clinical Drug
1084,Lopinavir / Ritonavir,284640,331536,SCDC,lopinavir 133 MG,1738171,lopinavir 133 MG,Clinical Drug Comp
1085,Lopinavir / Ritonavir,284640,331537,SCDC,ritonavir 33.3 MG,1748960,ritonavir 33.3 MG,Clinical Drug Comp
1086,Lopinavir / Ritonavir,284640,331538,SCDC,lopinavir 80 MG/ML,1738202,lopinavir 80 MG/ML,Clinical Drug Comp
1087,Lopinavir / Ritonavir,284640,332450,SCDC,ritonavir 20 MG/ML,19088562,ritonavir 20 MG/ML,Clinical Drug Comp
1088,Lopinavir / Ritonavir,284640,597727,SCDC,lopinavir 200 MG,1738203,lopinavir 200 MG,Clinical Drug Comp
1089,Lopinavir / Ritonavir,284640,597728,SCDC,ritonavir 50 MG,1748982,ritonavir 50 MG,Clinical Drug Comp
1090,Lopinavir / Ritonavir,284640,746643,SCDC,lopinavir 100 MG,1738204,lopinavir 100 MG,Clinical Drug Comp
1091,Lopinavir / Ritonavir,284640,746644,SCDC,ritonavir 25 MG,1748984,ritonavir 25 MG,Clinical Drug Comp
1092,Lopinavir / Ritonavir,284640,374642,SCDF,lopinavir / ritonavir Oral Capsule,40059335,lopinavir / ritonavir Oral Capsule,Clinical Drug Form
1093,Lopinavir / Ritonavir,284640,374643,SCDF,lopinavir / ritonavir Oral Solution,40059337,lopinavir / ritonavir Oral Solution,Clinical Drug Form
1094,Lopinavir / Ritonavir,284640,597729,SCDF,lopinavir / ritonavir Oral Tablet,40128015,lopinavir / ritonavir Oral Tablet,Clinical Drug Form
1095,Lopinavir / Ritonavir,284640,1163857,SCDG,lopinavir / ritonavir Oral Liquid Product,36222583,lopinavir / ritonavir Oral Liquid Product,Clinical Dose Group
1096,Lopinavir / Ritonavir,284640,1163858,SCDG,lopinavir / ritonavir Oral Product,36222584,lopinavir / ritonavir Oral Product,Clinical Dose Group
1097,Lopinavir / Ritonavir,284640,1163859,SCDG,lopinavir / ritonavir Pill,36222585,lopinavir / ritonavir Pill,Clinical Dose Group
1098,Ramipril,35296,262418,BN,Altace,19100827,Altace,Brand Name
1099,Ramipril,35296,316965,DF,Oral Capsule,19082168,Oral Capsule,Dose Form
1100,Ramipril,35296,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1101,Ramipril,35296,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1102,Ramipril,35296,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1103,Ramipril,35296,35296,IN,ramipril,1334456,ramipril,Ingredient
1104,Ramipril,35296,1006994,MIN,piretanide / ramipril,36027129,piretanide / ramipril,Multiple Ingredients
1105,Ramipril,35296,389179,MIN,felodipine / ramipril,36030144,felodipine / ramipril,Multiple Ingredients
1106,Ramipril,35296,818284,MIN,hydrochlorothiazide / ramipril,36030995,hydrochlorothiazide / ramipril,Multiple Ingredients
1107,Ramipril,35296,104384,SBD,ramipril 2.5 MG Oral Capsule [Altace],19003854,ramipril 2.5 MG Oral Capsule [Altace],Branded Drug
1108,Ramipril,35296,104385,SBD,ramipril 5 MG Oral Capsule [Altace],19003855,ramipril 5 MG Oral Capsule [Altace],Branded Drug
1109,Ramipril,35296,260333,SBD,ramipril 10 MG Oral Capsule [Altace],19067557,ramipril 10 MG Oral Capsule [Altace],Branded Drug
1110,Ramipril,35296,845489,SBD,ramipril 1.25 MG Oral Capsule [Altace],1334536,ramipril 1.25 MG Oral Capsule [Altace],Branded Drug
1111,Ramipril,35296,568143,SBDC,ramipril 1.25 MG [Altace],19100828,ramipril 1.25 MG [Altace],Branded Drug Comp
1112,Ramipril,35296,568144,SBDC,ramipril 2.5 MG [Altace],19100829,ramipril 2.5 MG [Altace],Branded Drug Comp
1113,Ramipril,35296,568145,SBDC,ramipril 5 MG [Altace],19100830,ramipril 5 MG [Altace],Branded Drug Comp
1114,Ramipril,35296,574127,SBDC,ramipril 10 MG [Altace],19100841,ramipril 10 MG [Altace],Branded Drug Comp
1115,Ramipril,35296,380864,SBDF,ramipril Oral Capsule [Altace],40083796,ramipril Oral Capsule [Altace],Branded Drug Form
1116,Ramipril,35296,1169224,SBDG,Altace Oral Product,36234315,Altace Oral Product,Branded Dose Group
1117,Ramipril,35296,1169225,SBDG,Altace Pill,36234316,Altace Pill,Branded Dose Group
1118,Ramipril,35296,198188,SCD,ramipril 2.5 MG Oral Capsule,1334459,ramipril 2.5 MG Oral Capsule,Clinical Drug
1119,Ramipril,35296,198189,SCD,ramipril 5 MG Oral Capsule,1334460,ramipril 5 MG Oral Capsule,Clinical Drug
1120,Ramipril,35296,251856,SCD,ramipril 2.5 MG Oral Tablet,1334461,ramipril 2.5 MG Oral Tablet,Clinical Drug
1121,Ramipril,35296,251857,SCD,ramipril 5 MG Oral Tablet,1334492,ramipril 5 MG Oral Tablet,Clinical Drug
1122,Ramipril,35296,261962,SCD,ramipril 10 MG Oral Capsule,1334494,ramipril 10 MG Oral Capsule,Clinical Drug
1123,Ramipril,35296,389180,SCD,felodipine 2.5 MG / ramipril 2.5 MG Oral Tablet,19101748,felodipine 2.5 MG / ramipril 2.5 MG Oral Tablet,Clinical Drug
1124,Ramipril,35296,389181,SCD,felodipine 5 MG / ramipril 5 MG Oral Tablet,1353820,felodipine 5 MG / ramipril 5 MG Oral Tablet,Clinical Drug
1125,Ramipril,35296,401965,SCD,ramipril 1.25 MG Oral Tablet,19102169,ramipril 1.25 MG Oral Tablet,Clinical Drug
1126,Ramipril,35296,401968,SCD,ramipril 10 MG Oral Tablet,19102170,ramipril 10 MG Oral Tablet,Clinical Drug
1127,Ramipril,35296,845488,SCD,ramipril 1.25 MG Oral Capsule,1334535,ramipril 1.25 MG Oral Capsule,Clinical Drug
1128,Ramipril,35296,316626,SCDC,ramipril 1.25 MG,1334495,ramipril 1.25 MG,Clinical Drug Comp
1129,Ramipril,35296,316627,SCDC,ramipril 10 MG,1334496,ramipril 10 MG,Clinical Drug Comp
1130,Ramipril,35296,316628,SCDC,ramipril 2.5 MG,1334497,ramipril 2.5 MG,Clinical Drug Comp
1131,Ramipril,35296,317482,SCDC,ramipril 5 MG,1334498,ramipril 5 MG,Clinical Drug Comp
1132,Ramipril,35296,373748,SCDF,ramipril Oral Capsule,40083794,ramipril Oral Capsule,Clinical Drug Form
1133,Ramipril,35296,373749,SCDF,ramipril Oral Tablet,40083797,ramipril Oral Tablet,Clinical Drug Form
1134,Ramipril,35296,393440,SCDF,felodipine / ramipril Oral Tablet,40037281,felodipine / ramipril Oral Tablet,Clinical Drug Form
1135,Ramipril,35296,1159026,SCDG,felodipine / ramipril Oral Product,36226139,felodipine / ramipril Oral Product,Clinical Dose Group
1136,Ramipril,35296,1159027,SCDG,felodipine / ramipril Pill,36226140,felodipine / ramipril Pill,Clinical Dose Group
1137,Ramipril,35296,1164809,SCDG,ramipril Oral Product,36221698,ramipril Oral Product,Clinical Dose Group
1138,Ramipril,35296,1164810,SCDG,ramipril Pill,36221699,ramipril Pill,Clinical Dose Group
1139,Tocilizumab,612865,895761,BN,Actemra,40169365,Actemra,Brand Name
1140,Tocilizumab,612865,1649570,DF,Auto-Injector,46234466,Auto-Injector,Dose Form
1141,Tocilizumab,612865,1649574,DF,Injection,46234469,Injection,Dose Form
1142,Tocilizumab,612865,721656,DF,Prefilled Syringe,19126920,Prefilled Syringe,Dose Form
1143,Tocilizumab,612865,1151126,DFG,Injectable Product,36217210,Injectable Product,Dose Form Group
1144,Tocilizumab,612865,612865,IN,tocilizumab,40171288,tocilizumab,Ingredient
1145,Tocilizumab,612865,1441530,SBD,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe [Actemra],44507562,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe [Actemra],Quant Branded Drug
1146,Tocilizumab,612865,1657976,SBD,4 ML tocilizumab 20 MG/ML Injection [Actemra],46275118,4 ML tocilizumab 20 MG/ML Injection [Actemra],Quant Branded Drug
1147,Tocilizumab,612865,1657980,SBD,10 ML tocilizumab 20 MG/ML Injection [Actemra],46275122,10 ML tocilizumab 20 MG/ML Injection [Actemra],Quant Branded Drug
1148,Tocilizumab,612865,1657982,SBD,20 ML tocilizumab 20 MG/ML Injection [Actemra],46275124,20 ML tocilizumab 20 MG/ML Injection [Actemra],Quant Branded Drug
1149,Tocilizumab,612865,2106075,SBD,0.9 ML tocilizumab 180 MG/ML Auto-Injector [Actemra],1356448,0.9 ML tocilizumab 180 MG/ML Auto-Injector [Actemra],Quant Branded Drug
1150,Tocilizumab,612865,1441528,SBDC,tocilizumab 180 MG/ML [Actemra],44507704,tocilizumab 180 MG/ML [Actemra],Branded Drug Comp
1151,Tocilizumab,612865,895762,SBDC,tocilizumab 20 MG/ML [Actemra],40171292,tocilizumab 20 MG/ML [Actemra],Branded Drug Comp
1152,Tocilizumab,612865,1441529,SBDF,tocilizumab Prefilled Syringe [Actemra],44507706,tocilizumab Prefilled Syringe [Actemra],Branded Drug Form
1153,Tocilizumab,612865,1657975,SBDF,tocilizumab Injection [Actemra],46275117,tocilizumab Injection [Actemra],Branded Drug Form
1154,Tocilizumab,612865,2106074,SBDF,tocilizumab Auto-Injector [Actemra],1355865,tocilizumab Auto-Injector [Actemra],Branded Drug Form
1155,Tocilizumab,612865,1169167,SBDG,Actemra Injectable Product,36234021,Actemra Injectable Product,Branded Dose Group
1156,Tocilizumab,612865,1441527,SCD,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe,44507566,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe,Quant Clinical Drug
1157,Tocilizumab,612865,1657974,SCD,4 ML tocilizumab 20 MG/ML Injection,46275116,4 ML tocilizumab 20 MG/ML Injection,Quant Clinical Drug
1158,Tocilizumab,612865,1657979,SCD,10 ML tocilizumab 20 MG/ML Injection,46275121,10 ML tocilizumab 20 MG/ML Injection,Quant Clinical Drug
1159,Tocilizumab,612865,1657981,SCD,20 ML tocilizumab 20 MG/ML Injection,46275123,20 ML tocilizumab 20 MG/ML Injection,Quant Clinical Drug
1160,Tocilizumab,612865,2106073,SCD,0.9 ML tocilizumab 180 MG/ML Auto-Injector,1356447,0.9 ML tocilizumab 180 MG/ML Auto-Injector,Quant Clinical Drug
1161,Tocilizumab,612865,1441525,SCDC,tocilizumab 180 MG/ML,44507701,tocilizumab 180 MG/ML,Clinical Drug Comp
1162,Tocilizumab,612865,895758,SCDC,tocilizumab 20 MG/ML,40171289,tocilizumab 20 MG/ML,Clinical Drug Comp
1163,Tocilizumab,612865,1441526,SCDF,tocilizumab Prefilled Syringe,44507705,tocilizumab Prefilled Syringe,Clinical Drug Form
1164,Tocilizumab,612865,1657973,SCDF,tocilizumab Injection,46275115,tocilizumab Injection,Clinical Drug Form
1165,Tocilizumab,612865,2106072,SCDF,tocilizumab Auto-Injector,1355864,tocilizumab Auto-Injector,Clinical Drug Form
1166,Tocilizumab,612865,1162729,SCDG,tocilizumab Injectable Product,36225461,tocilizumab Injectable Product,Clinical Dose Group
1167,Telmisartan,73494,1372734,BN,Twynsta,43525520,Twynsta,Brand Name
1168,Telmisartan,73494,2057153,BN,Semintra,35200614,Semintra,Brand Name
1169,Telmisartan,73494,218353,BN,Micardis,19073162,Micardis,Brand Name
1170,Telmisartan,73494,284780,BN,Micardis-HCT,19071614,Micardis-HCT,Brand Name
1171,Telmisartan,73494,316968,DF,Oral Solution,19082170,Oral Solution,Dose Form
1172,Telmisartan,73494,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1173,Telmisartan,73494,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1174,Telmisartan,73494,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1175,Telmisartan,73494,1151137,DFG,Oral Liquid Product,36217220,Oral Liquid Product,Dose Form Group
1176,Telmisartan,73494,73494,IN,telmisartan,1317640,telmisartan,Ingredient
1177,Telmisartan,73494,284636,MIN,hydrochlorothiazide / telmisartan,36030113,hydrochlorothiazide / telmisartan,Multiple Ingredients
1178,Telmisartan,73494,901212,MIN,amlodipine / telmisartan,36031115,amlodipine / telmisartan,Multiple Ingredients
1179,Telmisartan,73494,2057158,SBD,telmisartan 10 MG/ML Oral Solution [Semintra],35200619,telmisartan 10 MG/ML Oral Solution [Semintra],Branded Drug
1180,Telmisartan,73494,213431,SBD,telmisartan 40 MG Oral Tablet [Micardis],1317673,telmisartan 40 MG Oral Tablet [Micardis],Branded Drug
1181,Telmisartan,73494,213432,SBD,telmisartan 80 MG Oral Tablet [Micardis],1317674,telmisartan 80 MG Oral Tablet [Micardis],Branded Drug
1182,Telmisartan,73494,284531,SBD,telmisartan 20 MG Oral Tablet [Micardis],1317676,telmisartan 20 MG Oral Tablet [Micardis],Branded Drug
1183,Telmisartan,73494,749833,SBD,hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT],974739,hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT],Branded Drug
1184,Telmisartan,73494,749837,SBD,hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],974740,hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],Branded Drug
1185,Telmisartan,73494,749841,SBD,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],974741,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],Branded Drug
1186,Telmisartan,73494,876518,SBD,amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta],40167844,amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta],Branded Drug
1187,Telmisartan,73494,876523,SBD,amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta],40167847,amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta],Branded Drug
1188,Telmisartan,73494,876528,SBD,amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta],40167850,amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta],Branded Drug
1189,Telmisartan,73494,876533,SBD,amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta],40167853,amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta],Branded Drug
1190,Telmisartan,73494,2057154,SBDC,telmisartan 10 MG/ML [Semintra],35200615,telmisartan 10 MG/ML [Semintra],Branded Drug Comp
1191,Telmisartan,73494,573320,SBDC,telmisartan 40 MG [Micardis],19120314,telmisartan 40 MG [Micardis],Branded Drug Comp
1192,Telmisartan,73494,573321,SBDC,telmisartan 80 MG [Micardis],19073164,telmisartan 80 MG [Micardis],Branded Drug Comp
1193,Telmisartan,73494,574959,SBDC,telmisartan 20 MG [Micardis],19073165,telmisartan 20 MG [Micardis],Branded Drug Comp
1194,Telmisartan,73494,749831,SBDC,hydrochlorothiazide 12.5 MG / telmisartan 40 MG [Micardis-HCT],19021220,hydrochlorothiazide 12.5 MG / telmisartan 40 MG [Micardis-HCT],Branded Drug Comp
1195,Telmisartan,73494,749835,SBDC,hydrochlorothiazide 12.5 MG / telmisartan 80 MG [Micardis-HCT],19021262,hydrochlorothiazide 12.5 MG / telmisartan 80 MG [Micardis-HCT],Branded Drug Comp
1196,Telmisartan,73494,749839,SBDC,hydrochlorothiazide 25 MG / telmisartan 80 MG [Micardis-HCT],19021264,hydrochlorothiazide 25 MG / telmisartan 80 MG [Micardis-HCT],Branded Drug Comp
1197,Telmisartan,73494,876516,SBDC,amlodipine 10 MG / telmisartan 40 MG [Twynsta],40167845,amlodipine 10 MG / telmisartan 40 MG [Twynsta],Branded Drug Comp
1198,Telmisartan,73494,876521,SBDC,amlodipine 10 MG / telmisartan 80 MG [Twynsta],40167848,amlodipine 10 MG / telmisartan 80 MG [Twynsta],Branded Drug Comp
1199,Telmisartan,73494,876526,SBDC,amlodipine 5 MG / telmisartan 40 MG [Twynsta],40167851,amlodipine 5 MG / telmisartan 40 MG [Twynsta],Branded Drug Comp
1200,Telmisartan,73494,876531,SBDC,amlodipine 5 MG / telmisartan 80 MG [Twynsta],40167854,amlodipine 5 MG / telmisartan 80 MG [Twynsta],Branded Drug Comp
1201,Telmisartan,73494,2057155,SBDF,telmisartan Oral Solution [Semintra],35200616,telmisartan Oral Solution [Semintra],Branded Drug Form
1202,Telmisartan,73494,368146,SBDF,telmisartan Oral Tablet [Micardis],40102454,telmisartan Oral Tablet [Micardis],Branded Drug Form
1203,Telmisartan,73494,749836,SBDF,hydrochlorothiazide / telmisartan Oral Tablet [Micardis-HCT],40143132,hydrochlorothiazide / telmisartan Oral Tablet [Micardis-HCT],Branded Drug Form
1204,Telmisartan,73494,876517,SBDF,amlodipine / telmisartan Oral Tablet [Twynsta],40167839,amlodipine / telmisartan Oral Tablet [Twynsta],Branded Drug Form
1205,Telmisartan,73494,1178058,SBDG,Micardis Oral Product,36231151,Micardis Oral Product,Branded Dose Group
1206,Telmisartan,73494,1178059,SBDG,Micardis Pill,36231152,Micardis Pill,Branded Dose Group
1207,Telmisartan,73494,1178060,SBDG,Micardis-HCT Oral Product,36231153,Micardis-HCT Oral Product,Branded Dose Group
1208,Telmisartan,73494,1178061,SBDG,Micardis-HCT Pill,36231154,Micardis-HCT Pill,Branded Dose Group
1209,Telmisartan,73494,1186904,SBDG,Twynsta Pill,36242838,Twynsta Pill,Branded Dose Group
1210,Telmisartan,73494,1186905,SBDG,Twynsta Oral Product,36242839,Twynsta Oral Product,Branded Dose Group
1211,Telmisartan,73494,2057156,SBDG,Semintra Oral Liquid Product,35200617,Semintra Oral Liquid Product,Branded Dose Group
1212,Telmisartan,73494,2057157,SBDG,Semintra Oral Product,35200618,Semintra Oral Product,Branded Dose Group
1213,Telmisartan,73494,205304,SCD,telmisartan 40 MG Oral Tablet,19028935,telmisartan 40 MG Oral Tablet,Clinical Drug
1214,Telmisartan,73494,205305,SCD,telmisartan 80 MG Oral Tablet,19028936,telmisartan 80 MG Oral Tablet,Clinical Drug
1215,Telmisartan,73494,2057152,SCD,telmisartan 10 MG/ML Oral Solution,35200613,telmisartan 10 MG/ML Oral Solution,Clinical Drug
1216,Telmisartan,73494,282755,SCD,telmisartan 20 MG Oral Tablet,1317675,telmisartan 20 MG Oral Tablet,Clinical Drug
1217,Telmisartan,73494,283316,SCD,hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,974473,hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,Clinical Drug
1218,Telmisartan,73494,283317,SCD,hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,974474,hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,Clinical Drug
1219,Telmisartan,73494,477130,SCD,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,19112606,hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,Clinical Drug
1220,Telmisartan,73494,876514,SCD,amlodipine 10 MG / telmisartan 40 MG Oral Tablet,40167843,amlodipine 10 MG / telmisartan 40 MG Oral Tablet,Clinical Drug
1221,Telmisartan,73494,876519,SCD,amlodipine 10 MG / telmisartan 80 MG Oral Tablet,40167846,amlodipine 10 MG / telmisartan 80 MG Oral Tablet,Clinical Drug
1222,Telmisartan,73494,876524,SCD,amlodipine 5 MG / telmisartan 40 MG Oral Tablet,40167849,amlodipine 5 MG / telmisartan 40 MG Oral Tablet,Clinical Drug
1223,Telmisartan,73494,876529,SCD,amlodipine 5 MG / telmisartan 80 MG Oral Tablet,40167852,amlodipine 5 MG / telmisartan 80 MG Oral Tablet,Clinical Drug
1224,Telmisartan,73494,2057149,SCDC,telmisartan 10 MG/ML,35200610,telmisartan 10 MG/ML,Clinical Drug Comp
1225,Telmisartan,73494,316764,SCDC,telmisartan 40 MG,1317677,telmisartan 40 MG,Clinical Drug Comp
1226,Telmisartan,73494,316765,SCDC,telmisartan 80 MG,1317678,telmisartan 80 MG,Clinical Drug Comp
1227,Telmisartan,73494,331555,SCDC,telmisartan 20 MG,1317679,telmisartan 20 MG,Clinical Drug Comp
1228,Telmisartan,73494,2057151,SCDF,telmisartan Oral Solution,35200612,telmisartan Oral Solution,Clinical Drug Form
1229,Telmisartan,73494,374024,SCDF,telmisartan Oral Tablet,40102453,telmisartan Oral Tablet,Clinical Drug Form
1230,Telmisartan,73494,378921,SCDF,hydrochlorothiazide / telmisartan Oral Tablet,40045126,hydrochlorothiazide / telmisartan Oral Tablet,Clinical Drug Form
1231,Telmisartan,73494,876513,SCDF,amlodipine / telmisartan Oral Tablet,40167838,amlodipine / telmisartan Oral Tablet,Clinical Drug Form
1232,Telmisartan,73494,1152287,SCDG,amlodipine / telmisartan Oral Product,36217718,amlodipine / telmisartan Oral Product,Clinical Dose Group
1233,Telmisartan,73494,1152288,SCDG,amlodipine / telmisartan Pill,36217719,amlodipine / telmisartan Pill,Clinical Dose Group
1234,Telmisartan,73494,1161480,SCDG,telmisartan Oral Product,36227193,telmisartan Oral Product,Clinical Dose Group
1235,Telmisartan,73494,1161481,SCDG,telmisartan Pill,36227194,telmisartan Pill,Clinical Dose Group
1236,Telmisartan,73494,1162781,SCDG,hydrochlorothiazide / telmisartan Oral Product,36218318,hydrochlorothiazide / telmisartan Oral Product,Clinical Dose Group
1237,Telmisartan,73494,1162782,SCDG,hydrochlorothiazide / telmisartan Pill,36218319,hydrochlorothiazide / telmisartan Pill,Clinical Dose Group
1238,Telmisartan,73494,2057150,SCDG,telmisartan Oral Liquid Product,35200611,telmisartan Oral Liquid Product,Clinical Dose Group
1239,Sotrovimab,2550731,1649574,DF,Injection,46234469,Injection,Dose Form
1240,Sotrovimab,2550731,1151126,DFG,Injectable Product,36217210,Injectable Product,Dose Form Group
1241,Sotrovimab,2550731,2550731,IN,sotrovimab,1536976,sotrovimab,Ingredient
1242,Sotrovimab,2550731,2550903,SCD,8 ML sotrovimab 62.5 MG/ML Injection,1537593,8 ML sotrovimab 62.5 MG/ML Injection,Quant Clinical Drug
1243,Sotrovimab,2550731,2550900,SCDC,sotrovimab 62.5 MG/ML,1536986,sotrovimab 62.5 MG/ML,Clinical Drug Comp
1244,Sotrovimab,2550731,2550902,SCDF,sotrovimab Injection,1536988,sotrovimab Injection,Clinical Drug Form
1245,Sotrovimab,2550731,2550901,SCDG,sotrovimab Injectable Product,1536987,sotrovimab Injectable Product,Clinical Dose Group
1246,Candesartan,214354,215458,BN,Atacand,19055329,Atacand,Brand Name
1247,Candesartan,214354,284662,BN,Atacand HCT,19071571,Atacand HCT,Brand Name
1248,Candesartan,214354,317541,DF,Oral Tablet,19082573,Oral Tablet,Dose Form
1249,Candesartan,214354,1151131,DFG,Oral Product,36217214,Oral Product,Dose Form Group
1250,Candesartan,214354,1151133,DFG,Pill,36217216,Pill,Dose Form Group
1251,Candesartan,214354,214354,IN,candesartan,1351557,candesartan,Ingredient
1252,Candesartan,214354,284628,MIN,candesartan / hydrochlorothiazide,36030110,candesartan / hydrochlorothiazide,Multiple Ingredients
